"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","PER_DEAD","Area_surveyed_m2","logCOLONYLENGTH","TAIL_BINS"
"221","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011573,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.79175946922805,"Q20"
"222","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011575,"ICRA","Encrusting (mounding)",18,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,2.89037175789616,"QMED"
"223","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011576,"ICRA","Encrusting (mounding)",33,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.49650756146648,"QMED"
"224","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011577,"ICRA","Encrusting (mounding)",25,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,3.2188758248682,"QMED"
"225","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011578,"ICRA","Encrusting (mounding)",45,5,1,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,6,10,3.80666248977032,"Q80"
"226","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011548,"ICRA","Encrusting (mounding)",27,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.29583686600433,"QMED"
"227","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011550,"ICRA","Encrusting (mounding)",52,6,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,6,10,3.95124371858143,"Q80"
"228","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011553,"ICRA","Encrusting (mounding)",15,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,2.70805020110221,"QMED"
"229","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011554,"ICRA","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.484906649788,"Q20"
"230","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011555,"ICRA","Encrusting (mounding)",30,25,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,25,10,3.40119738166216,"QMED"
"231","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011558,"ICRA","Encrusting (mounding)",40,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,3.68887945411394,"QMED"
"232","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011559,"ICRA","Encrusting (mounding)",41,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,3.71357206670431,"Q80"
"233","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011560,"ICRA","Encrusting (mounding)",54,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.98898404656427,"Q80"
"234","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1011561,"ICRA","Encrusting (mounding)",42,8,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,8,10,3.73766961828337,"Q80"
"235","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1016078,"ICRA","Plating",60,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,4.0943445622221,"Q80"
"236","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1016085,"ICRA","Encrusting (mounding)",16,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.77258872223978,"QMED"
"237","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,15,1,2.5,0,1016087,"ICRA","Plating",116,2,1,"PRED","FISH",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,4.75359019110636,"Q80"
"238","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012808,"ICRA","Encrusting (mounding)",24,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.17805383034795,"QMED"
"239","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012809,"ICRA","Encrusting (mounding)",15,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.70805020110221,"QMED"
"240","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012810,"ICRA","Encrusting (mounding)",63,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,4.14313472639153,"Q80"
"241","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012811,"ICRA","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.94591014905531,"Q20"
"242","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012813,"ICRA","Encrusting (mounding)",40,15,10,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,25,10,3.68887945411394,"QMED"
"243","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012819,"ICRA","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.484906649788,"Q20"
"244","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012820,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.79175946922805,"Q20"
"245","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012821,"ICRA","Encrusting (mounding)",10,0,3,"PRED","FISH",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,2.30258509299405,"Q20"
"246","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012822,"ICRA","Encrusting (mounding)",13,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.56494935746154,"QMED"
"247","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012823,"ICRA","Encrusting (mounding)",33,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.49650756146648,"QMED"
"248","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012824,"ICRA","Encrusting (mounding)",22,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.09104245335832,"QMED"
"249","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012825,"ICRA","Encrusting (mounding)",44,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.78418963391826,"Q80"
"250","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012828,"ICRA","Encrusting (mounding)",31,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.43398720448515,"QMED"
"251","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012829,"ICRA","Encrusting (mounding)",31,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.43398720448515,"QMED"
"252","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012830,"ICRA","Encrusting (mounding)",45,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.80666248977032,"Q80"
"253","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012831,"ICRA","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.63905732961526,"QMED"
"254","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012832,"ICRA","Encrusting (mounding)",39,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.66356164612965,"QMED"
"255","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012833,"ICRA","Encrusting (mounding)",25,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,3.2188758248682,"QMED"
"256","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012834,"ICRA","Encrusting (mounding)",35,50,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,50,10,3.55534806148941,"QMED"
"257","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012835,"ICRA","Encrusting (mounding)",13,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,2.56494935746154,"QMED"
"258","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012836,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.79175946922805,"Q20"
"259","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012839,"ICRA","Plating",40,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.68887945411394,"QMED"
"260","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012840,"ICRA","Plating",34,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,3.52636052461616,"QMED"
"261","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012841,"ICRA","Encrusting (mounding)",13,0,35,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,35,10,2.56494935746154,"QMED"
"262","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012848,"ICRA","Plating",40,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,3.68887945411394,"QMED"
"263","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012849,"ICRA","Plating",75,5,3,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,8,10,4.31748811353631,"Q80"
"264","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","MSL",1,10,1,2.5,0,1012853,"ICRA","Plating",45,35,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,35,10,3.80666248977032,"Q80"
"265","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 13:34:34",0,51286,"TUT-05878","CA",1,10,1,2.5,0,1011167,"ICRA","Plating",23,2,4,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33439,-170.8186,"TUT_SW_OPEN","2023","RAMP_BASIC",12.49619,13.41055,"ICRA",10,6,10,3.13549421592915,"QMED"
"266","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 13:34:34",0,51286,"TUT-05878","CA",1,10,1,2.5,0,1011460,"ICRA","Plating",14,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33439,-170.8186,"TUT_SW_OPEN","2023","RAMP_BASIC",12.49619,13.41055,"ICRA",10,1,10,2.63905732961526,"QMED"
"267","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 13:34:34",0,51286,"TUT-05878","CA",1,10,1,2.5,0,1011462,"ICRA","Plating",13,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33439,-170.8186,"TUT_SW_OPEN","2023","RAMP_BASIC",12.49619,13.41055,"ICRA",10,2,10,2.56494935746154,"QMED"
"268","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 13:34:34",0,51286,"TUT-05878","M_A",1,5,1,2.5,0,1015988,"ICRA","Plating",32,6,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33439,-170.8186,"TUT_SW_OPEN","2023","RAMP_BASIC",12.49619,13.41055,"ICRA",10,11,10,3.46573590279973,"QMED"
"269","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 13:34:34",0,51286,"TUT-05878","M_A",1,0,1,2.5,0,1015318,"ICRA","Encrusting (mounding)",26,10,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33439,-170.8186,"TUT_SW_OPEN","2023","RAMP_BASIC",12.49619,13.41055,"ICRA",10,15,10,3.25809653802148,"QMED"
"270","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:47:58",0,51285,"TUT-05884","CA",1,10,1,2.5,0,1014291,"ICRA","Encrusting (mounding)",24,2,1,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.3359,-170.8031,"TUT_SW_OPEN","2023","RAMP_BASIC",11.88662,13.41055,"ICRA",10,3,10,3.17805383034795,"QMED"
"271","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:47:58",0,51285,"TUT-05884","CA",1,10,1,2.5,0,1014293,"ICRA","Plating",46,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.3359,-170.8031,"TUT_SW_OPEN","2023","RAMP_BASIC",11.88662,13.41055,"ICRA",10,10,10,3.8286413964891,"Q80"
"272","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:47:58",0,51285,"TUT-05884","JDG",1,5,1,2.5,0,1014552,"ICRA","Plating",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.3359,-170.8031,"TUT_SW_OPEN","2023","RAMP_BASIC",11.88662,13.41055,"ICRA",10,0,10,2.484906649788,"Q20"
"273","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:47:58",0,51285,"TUT-05884","JDG",1,5,1,2.5,0,1014553,"ICRA","Plating",11,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.3359,-170.8031,"TUT_SW_OPEN","2023","RAMP_BASIC",11.88662,13.41055,"ICRA",10,0,10,2.39789527279837,"Q20"
"274","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:47:58",0,51285,"TUT-05884","JDG",1,5,1,2.5,0,1014554,"ICRA","Plating",75,30,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.3359,-170.8031,"TUT_SW_OPEN","2023","RAMP_BASIC",11.88662,13.41055,"ICRA",10,30,10,4.31748811353631,"Q80"
